date,time,interval,GS_id,id,fixture_name,continent,country,league_id,league,state,issue_origin,issue_severity,description,venue_id,venue_name
1/22/2021,2:00:00 PM,14:00 - 15:59,33428:22891260,22891260,Yurydychna Akademiya Kharkiv v Lokomotiv Kharkiv,Europe,Ukraine,9565,Ukraine Super Liga,VOD,No issue related,No issue related,No issue related,131508,SC NIUU Yaroslava Mudrogo
1/22/2021,4:00:00 PM,16:00 - 17:59,33708:27208800,27208800,VK Prostejov Women v Druzstvo ZTJ Sokol Sternberk Women,,N/A,9607,Czech Republic Cup Women,Aborted,External,Critical,<p>The support team could not access to the phone since the phone was not connected to the rouher Wifi. We contacted the League Manager and he also could not communicate with the POC</p>,130104,Sportcentrum - DDM Prost?jov
1/22/2021,5:00:00 PM,16:00 - 17:59,33428:26258640,26258640,CEZ Karlovarsko v VK Lvi Praha,Europe,Czech Republic,3631,UNIQA Extraliga,VOD,No issue related,No issue related,No issue related,129870,Hala micovych sportu Zapadní
1/22/2021,5:00:00 PM,16:00 - 17:59,33428:22891215,22891215,Epitsentr-Podolyani Gorodok v VC MHP-Vinnytsia - 2,Europe,Ukraine,9565,Ukraine Super Liga,VOD,No issue related,No issue related,No issue related,138879,SK Epitsentr
1/22/2021,5:00:00 PM,16:00 - 17:59,33428:27489690,27489690,Galichanka-TNEU GADZ Women v SK Prometheus Women,Europe,Ukraine,14191,Ukraine Super Liga Women,VOD,No issue related,No issue related,No issue related,130832,SC ZHDU Ivan Franko
1/22/2021,5:00:00 PM,16:00 - 17:59,33428:27489660,27489660,Orbita ZNU-ZODUSH Women v Volyn University ODYUSSh Women,Europe,Ukraine,14191,Ukraine Super Liga Women,VOD,No issue related,No issue related,No issue related,130949,SZ DUSH #4
1/22/2021,5:00:00 PM,16:00 - 17:59,33428:20795925,20795925,RC Cannes Women v M.O.Mougins Women,Europe,France,3664,France Ligue A Women,VOD,No issue related,No issue related,No issue related,57629,Palais des Victoires
1/22/2021,5:00:00 PM,16:00 - 17:59,33428:22891230,22891230,SC Pribyliv v SVK Burevestnik SHVCM,Europe,Ukraine,9565,Ukraine Super Liga,Aborted,No issue related,No issue related,No issue related,131287,SC TNEU #1
1/22/2021,5:00:00 PM,16:00 - 17:59,33428:20783685,20783685,Tourcoing Lille Metropole Volley-Ball v Nice Volley-Ball,Europe,France,3658,France Ligue A,VOD,No issue related,No issue related,No issue related,128089,Salle Pierre Dumortier
1/22/2021,6:00:00 PM,18:00 - 19:59,33428:20795940,20795940,Vandoeuvre-Nancy Women v Francais St. Cloud Paris Women,Europe,France,3664,France Ligue A Women,VOD,No issue related,No issue related,No issue related,128193,Parc des Sports
1/22/2021,7:00:00 PM,18:00 - 19:59,33428:20783700,20783700,Paris Volley v Arago De Sète Volleyball,Europe,France,3658,France Ligue A,VOD,No issue related,No issue related,No issue related,127998,Salle Pierre Charpy
1/22/2021,7:30:00 PM,18:00 - 19:59,33428:27488445,27488445,Caruur Volley Gent v Lindemans Aalst,Europe,Belgium,4276,Belgium Liga A,VOD,No issue related,No issue related,No issue related,129571,EDUGO Arena
1/22/2021,8:00:00 PM,20:00 - 21:59,33428:27489240,27489240,Afturelding Women v Álftanes Women,Europe,Iceland,31057,Iceland Mizunodeild Women,VOD,No issue related,No issue related,No issue related,128713,Varma Mosfellsber
1/21/2021,3:00:00 PM,14:00 - 15:59,33708:27276675,27276675,Fatra Zlin v Beskydy,Europe,Czech Republic,9454,Czech Cup,VOD,No issue related,No issue related,No issue related,129883,Sportovni hala Datart Zlin
1/21/2021,4:10:00 PM,16:00 - 17:59,33428:27213060,27213060,Bisamberg Women v ATSC Sparkasse Klagenfurt Women,Europe,Austria,4204,Austria League Women,VOD,No issue related,No issue related,No issue related,132145,Johann Pölz Halle
1/21/2021,4:30:00 PM,16:00 - 17:59,33428:20556240,20556240,Pöllky Kuusamo Women v Kuortane Women,Europe,Finland,4168,Finland Mestaruusliiga Women,VOD,No issue related,No issue related,No issue related,129311,Kuusamon Liikuntakeskus
1/21/2021,5:00:00 PM,16:00 - 17:59,33708:27208785,27208785,VK TU Liberec Women v SG LD Brno Women,,N/A,9607,Czech Republic Cup Women,VOD,No issue related,No issue related,No issue related,130117,Hala VK Dukla Liberec
1/21/2021,6:00:00 PM,18:00 - 19:59,33428:26730480,26730480,SK Zadruga AICH/DOB v HAOK Mladost,Europe,Europe,4339,Middle European League,VOD,No issue related,No issue related,No issue related,129207,JUFA Arena Bleiburg/Pliberk
1/21/2021,6:30:00 PM,18:00 - 19:59,33428:27248460,27248460,Hvidovre VK v VK Vestsjælland,Europe,Denmark,3907,Denmark Volleyligaen,VOD,No issue related,No issue related,No issue related,129493,Frihedens Idratscenter
1/21/2021,6:30:00 PM,18:00 - 19:59,33428:27248505,27248505,Middelfart VK v Gentofte Volley,Europe,Denmark,3907,Denmark Volleyligaen,VOD,No issue related,No issue related,No issue related,129532,Lillebaltshallen
1/21/2021,6:30:00 PM,18:00 - 19:59,33428:26436030,26436030,VK Vestsjælland Women v Brøndby VK Women,Europe,Denmark,5542,Denmark Volleyligaen Women,VOD,No issue related,No issue related,No issue related,129441,Korsor Hallen
1/21/2021,7:25:00 PM,18:00 - 19:59,33428:27469350,27469350,SG VCA Amstetten NÖ v SG Union Raiffeisen Waldviertel,Europe,Austria,3919,Austria League,VOD,No issue related,No issue related,No issue related,132145,Johann Pölz Halle
1/20/2021,2:30:00 PM,14:00 - 15:59,33428:27433695,27433695,Florange Terville Women v Béziers VB Women,Europe,France,3664,France Ligue A Women,VOD,No issue related,No issue related,No issue related,128050,Gymnase Municipal Florange
1/20/2021,4:00:00 PM,16:00 - 17:59,33708:27276660,27276660,VK Ostrava v Volejbal Brno,Europe,Czech Republic,9454,Czech Cup,VOD,No issue related,No issue related,No issue related,129974,Hala Sareza Hrusovska
1/20/2021,4:00:00 PM,16:00 - 17:59,33428:20556225,20556225,WoVo Rovaniemi Women v Kuortane Women,Europe,Finland,4168,Finland Mestaruusliiga Women,VOD,No issue related,No issue related,No issue related,128960,Santasport Resort
1/20/2021,4:30:00 PM,16:00 - 17:59,33428:20556210,20556210,LP Viesti Salo Women v LP Kangasala Women,Europe,Finland,4168,Finland Mestaruusliiga Women,VOD,No issue related,No issue related,No issue related,129246,Salohalli
1/20/2021,4:30:00 PM,16:00 - 17:59,33428:20556180,20556180,Nurmon Jymy Women v LiigaPloki Women,Europe,Finland,4168,Finland Mestaruusliiga Women,VOD,External,Critical,<p>The stream started late because the TV producer sent the signal 10 minutes into the game.</p>,129272,Nurmohalli
1/20/2021,4:30:00 PM,16:00 - 17:59,33428:20556195,20556195,Puijo Wolley Women v Oriveden Ponnistus Women,Europe,Finland,4168,Finland Mestaruusliiga Women,VOD,No issue related,No issue related,No issue related,129298,Pohjantien koulu
1/20/2021,4:30:00 PM,16:00 - 17:59,33428:20556165,20556165,Vampula Women v HPK Hämeenlinna Women,Europe,Finland,4168,Finland Mestaruusliiga Women,VOD,No issue related,No issue related,No issue related,129324,Tahto Areena
1/20/2021,5:00:00 PM,16:00 - 17:59,33428:26300925,26300925,Calcit Kamnik Women v GEN-I Volley Women,Europe,Slovenia,4471,Slovenia 1A. Dol Women,VOD,No issue related,No issue related,No issue related,129129,Kamnik Sports Hall
1/20/2021,5:00:00 PM,16:00 - 17:59,33428:27433680,27433680,Panvita Pomgrad v ACH Volley Ljubljana,Europe,Slovenia,4462,Slovenia 1A. Dol,VOD,No issue related,No issue related,No issue related,137904,"OŠ I., Murska Sobota"
1/20/2021,5:00:00 PM,16:00 - 17:59,33428:27519000,27519000,Pezinok Women v UKF Nitra Women,Europe,Slovakia,16825,Slovakia Extraliga Women,VOD,No issue related,No issue related,No issue related,138450,SH Dom športu - Nová hala
1/20/2021,5:00:00 PM,16:00 - 17:59,33708:27208560,27208560,PVK Prerov Precheza Women v TJ Mittal Ostrava Women,,N/A,9607,Czech Republic Cup Women,Completed,Internal,Critical,<p>The game could not be streamed due to an authentication issue in TeamViewer</p>,130039,M?stská Sportovní Hala P?erov
1/20/2021,5:30:00 PM,16:00 - 17:59,33428:27433650,27433650,Gamma Chimica Brugherio v HRK Motta di Livenza,Europe,Italy,39082,Italy Serie A3,VOD,No issue related,No issue related,No issue related,128154,Palazzetto Paolo VI via Daniele Manin
1/20/2021,6:00:00 PM,18:00 - 19:59,33428:27342420,27342420,Invent San Donà di Piave v Montalbano Arena Macerata,Europe,Italy,39082,Italy Serie A3,VOD,No issue related,No issue related,No issue related,128297,Palasport Fontebasso Noventa di Piave
1/20/2021,6:00:00 PM,18:00 - 19:59,33428:20800170,20800170,Martigues Volley-Ball v Saint-Nazaire Volley-Ball Atlantique,Europe,France,13375,France Ligue B,VOD,No issue related,No issue related,No issue related,128648,Gymnase Julien Olive
1/20/2021,6:00:00 PM,18:00 - 19:59,33428:20800215,20800215,Mende Volley Lozere v Foyer Laïque Saint-Quentin,Europe,France,13375,France Ligue B,VOD,No issue related,No issue related,No issue related,128661,Gymnase Piencourt
1/20/2021,6:00:00 PM,18:00 - 19:59,33428:27433590,27433590,Salonit Anhovo v Krka Novo Mesto,Europe,Slovenia,4462,Slovenia 1A. Dol,VOD,No issue related,No issue related,No issue related,138307,SD Kanal
1/20/2021,6:00:00 PM,18:00 - 19:59,33428:25220700,25220700,Tours VB v Arago De Sète Volleyball,Europe,France,3658,France Ligue A,VOD,Internal,Critical,<p>Around 40 minutes of the game were lost because the phones were wrongly assigned to the venue of the game.&nbsp;&nbsp;</p>,59345,Palais des Sports - Sanitas Tours Centre
1/20/2021,6:00:00 PM,18:00 - 19:59,33428:27433575,27433575,Triglav Kranj v Calcit Kamnik,Europe,Slovenia,4462,Slovenia 1A. Dol,VOD,No issue related,No issue related,No issue related,138515,SD Planina
1/20/2021,6:30:00 PM,18:00 - 19:59,33428:26300955,26300955,OD Krim Women v Nova KBM Branik Maribor Women,Europe,Slovenia,4471,Slovenia 1A. Dol Women,VOD,No issue related,No issue related,No issue related,138502,Dvorana Vizmarje-Brod
1/20/2021,6:30:00 PM,18:00 - 19:59,33428:26892270,26892270,OK Maribor v HAOK Mladost,Europe,Europe,4339,Middle European League,VOD,No issue related,No issue related,No issue related,138203,Hall Tabor Maribor
1/20/2021,7:00:00 PM,18:00 - 19:59,33428:20800185,20800185,ASS SP Illacaise v France Avenir 2024,Europe,France,13375,France Ligue B,VOD,No issue related,No issue related,No issue related,128466,Salle Pierre Favre
1/20/2021,7:00:00 PM,18:00 - 19:59,33428:20800200,20800200,Frejus v Grand Nancy Volley-Ball,Europe,France,13375,France Ligue B,VOD,No issue related,No issue related,No issue related,128505,Halle des Sports Ste Croix
1/19/2021,12:00:00 PM,12:00 - 13:59,33428:27252510,27252510,SG LD Brno Women v Kralovo Pole Brno Women,Europe,Czech Republic,4282,Extraliga Zeny,VOD,No issue related,No issue related,No issue related,129987,TJ Sokol Brno
1/19/2021,4:30:00 PM,16:00 - 17:59,33428:26809995,26809995,HPK Hämeenlinna Women v Pöllky Kuusamo Women,Europe,Finland,4168,Finland Mestaruusliiga Women,VOD,No issue related,No issue related,No issue related,129220,Elenia-Areena
1/19/2021,5:00:00 PM,16:00 - 17:59,33428:26300910,26300910,Luka Koper Women v Nova KBM Branik Maribor Women,Europe,Slovenia,4471,Slovenia 1A. Dol Women,VOD,No issue related,No issue related,No issue related,137878,OS Koper
1/19/2021,6:00:00 PM,18:00 - 19:59,33428:26622615,26622615,RC Cannes Women v Volley-Ball Nantes Women,Europe,France,3664,France Ligue A Women,VOD,No issue related,No issue related,No issue related,57629,Palais des Victoires
1/19/2021,7:00:00 PM,18:00 - 19:59,33428:25720785,25720785,Paris Volley v Chaumont VB 52,Europe,France,3658,France Ligue A,VOD,Internal,Critical,"<p>Few minutes of live streaming between sets were lost due to misconfiguration in LISA settings. Since the endline camera and the side camera were both set in the same channel and as """"directors"""".</p>",127998,Salle Pierre Charpy
1/19/2021,8:30:00 PM,20:00 - 21:59,33428:27563850,27563850,SC Caldas v SL Benfica,Europe,Portugal,3913,Portugal I Divisão,VOD,Internal,Critical,"<p>One hour of live stream loss due to an unknown error in the work flow of the system schedule. It was found that t<span style=""background-color: rgba(255, 255, 255, 0.04);"">he fixture was as ""Aborted"" in Hermes and ""Postponed in Troy.</span></p>",129740,RAINHA DªLEONOR-CALDAS RAINHA
1/18/2021,4:30:00 PM,16:00 - 17:59,33428:26523420,26523420,LP Kangasala Women v Pöllky Kuusamo Women,Europe,Finland,4168,Finland Mestaruusliiga Women,VOD,External,Minor,"<p>The first two minutes of the match were lost because we could not connect to the phone and POC was unreachable. LM advised us to ask Provider for restreaming, we sent them an email and they sent us signal for the match.</p>",129233,Pitkajarven koulu
1/17/2021,11:00:00 AM,10:00 - 11:59,33428:25863630,25863630,Clube Kairos v AAS Mamede,Europe,Portugal,3913,Portugal I Divisão,VOD,No issue related,No issue related,No issue related,129675,Complexo Desportivo das Laranjeiras
1/17/2021,11:30:00 AM,10:00 - 11:59,33428:26912250,26912250,Fonte do Bastardo v Castelo Maia GC,Europe,Portugal,3913,Portugal I Divisão,VOD,No issue related,No issue related,No issue related,129701,Complexo Desportivo Vitorino Nemésio
1/17/2021,12:00:00 PM,12:00 - 13:59,33428:26555970,26555970,HK Women v Þróttur Nes Women,Europe,Iceland,31057,Iceland Mizunodeild Women,VOD,No issue related,No issue related,No issue related,128752,Itottahusit Fagrilundur
1/17/2021,1:00:00 PM,12:00 - 13:59,33428:21181980,21181980,Oerebro Women v Linkopings VC Women,Europe,Sweden,5296,Sweden Eliteserien Women,VOD,No issue related,No issue related,No issue related,138034,Idrottshuset
1/17/2021,1:00:00 PM,12:00 - 13:59,33428:26270490,26270490,Puijo Wolley Women v WoVo Rovaniemi Women,Europe,Finland,4168,Finland Mestaruusliiga Women,VOD,No issue related,No issue related,No issue related,129298,Pohjantien koulu
1/17/2021,2:00:00 PM,14:00 - 15:59,33708:24497805,24497805,Clube Kairos Women v OS Belenenses Women,Europe,Portugal,17152,Portugal I Divisão Women,Aborted,No issue related,No issue related,No issue related,130702,Pavilhão Kairos
1/17/2021,2:00:00 PM,14:00 - 15:59,33428:27251865,27251865,Hamar v Fylkir,Europe,Iceland,31054,Iceland Mizunodeild KK,VOD,No issue related,No issue related,No issue related,128739,Hveragerdi
1/17/2021,2:00:00 PM,14:00 - 15:59,33428:27248445,27248445,Nordenskov UIF v Aalborg HIK,Europe,Denmark,3907,Denmark Volleyligaen,VOD,No issue related,No issue related,No issue related,129545,Helle Hallen
1/17/2021,3:00:00 PM,14:00 - 15:59,33708:27322470,27322470,Castelo Maia GC Women v Benfica Women,Europe,Portugal,17152,Portugal I Divisão Women,VOD,Internal,Minor,<p>Stream was lagging and freezing eventually for an unknown reason</p>,129818,Pav. Castelo Maia GC
1/17/2021,3:00:00 PM,14:00 - 15:59,33428:25864920,25864920,Esmoriz Ginásio Clube v Sporting SP,Europe,Portugal,3913,Portugal I Divisão,VOD,No issue related,No issue related,No issue related,129831,Pav. Esmoriz Ginásio Clube
1/17/2021,3:00:00 PM,14:00 - 15:59,33428:26556120,26556120,KA Women v Álftanes Women,Europe,Iceland,31057,Iceland Mizunodeild Women,VOD,No issue related,No issue related,No issue related,128804,KA-heimilit
1/17/2021,3:00:00 PM,14:00 - 15:59,33428:26538225,26538225,LiigaPloki Women v Oriveden Ponnistus Women,Europe,Finland,4168,Finland Mestaruusliiga Women,VOD,No issue related,No issue related,No issue related,129259,Pihtipudas-Sali
1/17/2021,3:00:00 PM,14:00 - 15:59,33428:26864895,26864895,Pineto Volley v Gestioni&Soluzioni Sabaudia,Europe,Italy,39082,Italy Serie A3,VOD,No issue related,No issue related,No issue related,138645,PalaVolley S.Maria
1/17/2021,3:30:00 PM,14:00 - 15:59,33428:26864910,26864910,Roma Volley Club v Avimecc Modica,Europe,Italy,39082,Italy Serie A3,VOD,No issue related,No issue related,No issue related,128375,Pala Honey Roma
1/17/2021,4:00:00 PM,16:00 - 17:59,33708:26864520,26864520,AJM / FC Porto Women v Porto Volei 2014 Women,Europe,Portugal,17152,Portugal I Divisão Women,VOD,No issue related,No issue related,No issue related,130559,Centro Social Luso Venezolano
1/17/2021,4:00:00 PM,16:00 - 17:59,33428:26556075,26556075,Alftanes v Throttur V.,Europe,Iceland,31054,Iceland Mizunodeild KK,VOD,No issue related,No issue related,No issue related,128791,Alftanes Gardaer
1/17/2021,4:00:00 PM,16:00 - 17:59,33428:25485180,25485180,Montpellier UC v AS Cannes,Europe,France,3658,France Ligue A,VOD,Internal,Minor,"<p>The reporter phone was failing to connect to the director phone due to a wrong parameter set in the """"Channel"""" option when doing the Calibration</p>",59033,"Palais des Sports ""Jacques Chaban Delmas"""
1/17/2021,4:00:00 PM,16:00 - 17:59,33708:25811265,25811265,SC Braga Women v Ginasio Clube Vilacondense Women,Europe,Portugal,17152,Portugal I Divisão Women,Aborted,No issue related,No issue related,No issue related,130780,Pav. Univ. Minho
1/17/2021,4:00:00 PM,16:00 - 17:59,33428:27285150,27285150,Stade Poitevin Volley-Ball v Spacer's Toulouse Volley-Ball,Europe,France,3658,France Ligue A,VOD,No issue related,No issue related,No issue related,59293,Salle Frédéric Lawson-Body
1/17/2021,4:00:00 PM,16:00 - 17:59,33428:27212490,27212490,Thróttur Reykjavík Women v Afturelding Women,Europe,Iceland,31057,Iceland Mizunodeild Women,VOD,No issue related,No issue related,No issue related,128856,Laugardalsholl
1/17/2021,4:00:00 PM,16:00 - 17:59,33428:25315410,25315410,Tourcoing Lille Metropole Volley-Ball v Tours VB,Europe,France,3658,France Ligue A,VOD,No issue related,No issue related,No issue related,128089,Salle Pierre Dumortier
1/17/2021,4:00:00 PM,16:00 - 17:59,33428:19066185,19066185,VK Euro Sitex Pribram v CEZ Karlovarsko,Europe,Czech Republic,3631,UNIQA Extraliga,VOD,No issue related,No issue related,No issue related,129935,Sportovni hala Pribram
1/17/2021,4:10:00 PM,16:00 - 17:59,33428:27213030,27213030,UVC Holding Graz Women v PSVBG Salzburg Women,Europe,Austria,4204,Austria League Women,VOD,No issue related,No issue related,No issue related,130741,Raiffeisen Sportpark
1/17/2021,5:00:00 PM,16:00 - 17:59,33428:26864880,26864880,Aurispa Alessano v GIS Ottaviano,Europe,Italy,39082,Italy Serie A3,VOD,No issue related,No issue related,No issue related,127920,Palazzetto dello Sport Tricase
1/17/2021,5:00:00 PM,16:00 - 17:59,33428:26865870,26865870,Gibam Fano v Biscottificio Marini Delta Po Porto Viro,Europe,Italy,39082,Italy Serie A3,VOD,No issue related,No issue related,No issue related,128219,Palazzetto Dello Sport Fano Salvador Allende
